address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"strong willingness to exhibit my proficiency in Analytical tools, Statistics and Computing Methodologies in the professional environment.","['Python', 'Webscrapping', 'PowerBI', 'Data Cleaning', 'Data Preparation', 'Data Analysis', 'Predictive Modeling', 'Data Analytics', 'Pivot Table', 'SQL', 'PostgreSQL', 'Analytics', 'Excel', 'Machine Learning', 'XML']",['Mumbai University'],['Bachelor of Science'],['2020'],['N/A'],['N/A'],['Statistics'],['Dell Technologies'],['N/A'],['Jul 2019'],['Sep 2020'],[['Creating dashboards for sales and profits']],['Junior Analyst'],['N/A'],"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,['N/A'],"[['R', 'Python', 'PowerBI']]",['N/A'],['N/A'],[None],DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.65,"Analytics, Data Analysis, Data Analytics, Data Cleaning, Data Preparation, Excel, Machine Learning, Pivot Table, PostgreSQL, PowerBI, Predictive Modeling, Python, SQL, Webscrapping, XML."
,,"['Delivery', 'ergonomics', 'Lighting', 'Paint', 'PLC', 'PLC 5', 'power distribution', 'producing', 'programming', 'Project Management', 'Robotic systems', 'safety', 'troubleshooting', 'Vision Systems']","['Central Alabama Community College', 'Talladega High School']","['Associates Degree', 'High School Diploma']","['1995', '1992']","['N/A', 'N/A']","['N/A', 'N/A']","['Applied Science Electronics Technology', 'N/A']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['November 2000', 'January 1996', 'January 1993']","['Current', 'January 2000', 'January 1995']","[['Project Management', 'Programming', 'Troubleshooting', 'Robotics', 'Vision Systems'], ['Maintenance', 'Repair', 'Power Distribution'], ['Operation', 'Maintenance']]","['Engineering Specialist', 'Industrial Electrician', 'Operator']","['City, State', 'City, State', 'City, State']","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",,,,,,,,,,,,Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.6,"Delivery, Lighting, PLC, PLC 5, Paint, Project Management, Robotic systems, Vision Systems, ergonomics, power distribution, producing, programming, safety, troubleshooting."
,,"['Excellent communication', 'Inspecting', 'Team Lead', 'Modems', 'Processes', 'Scheduling', 'Technician', 'Trainer', 'Troubleshooting']",['ITT Techinical Institute'],['Bachelor of Science'],['2000'],['GPA: 8'],['GPA'],['Electronic Engineering Electronics Engineering Field'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['10/2000', '08/1999', '08/1998']","['Current', '09/1999', '08/1999']","[['Operating systems and equipment', 'Training', 'Coordination', 'Fabrication', 'Maintenance'], ['Building and testing', 'Inspection', 'Testing', 'Improvement', 'Implementation'], ['Troubleshooting', 'Repair', 'Fabrication line management']]","['Self-Sustaining Engineering Technician', 'Production Technician', 'Electronic Technician']","['City, State', 'City, State', 'City, State']","Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",,,,,,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.75,"Excellent communication, Inspecting, Modems, Processes, Scheduling, Team Lead, Technician, Trainer, Troubleshooting."
,,"['Data Science', 'Logistic Regression', 'Clustering', 'Data Structures', 'Software Engineer', 'Data Analytics', 'Machine Learning', 'Visual Studio', 'Statistical Analysis', 'Linux', 'Unix', 'Python', 'Software Developer']",['University of Mangalore'],['Bsc (IT)'],['2019'],['N/A'],['N/A'],['Information Technology'],['Systemica Consultants'],['N/A'],['Apr 2019'],['Till date'],"[['Dashboards', 'Analytical Front-ends', 'Machine Learning', 'Statistical Modeling', 'Data Management']]",['SDE'],['N/A'],"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",['Project'],['N/A'],[None],['Training and deploying a machine model.'],,,,,,,,Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.62,"Clustering, Data Analytics, Data Science, Data Structures, Linux, Logistic Regression, Machine Learning, Python, Software Developer, Software Engineer, Statistical Analysis, Unix, Visual Studio."
"2383 Suwanee Pointe Drive, Lawrenceville, GA 30043",,"['Accounting', 'Sales', 'Inventory', 'Payroll', 'Reconciliations', 'Bookkeeper', 'Audits', 'Operations', 'Accounts Payable', 'Accounts Receivable', 'Assembly', 'Closings', 'Contracts', 'Customer Service', 'Direct Sales', 'Fixed Assets', 'Food Safety', 'Government Contracts', 'Logistics', 'Maintenance', 'Quality Assurance', 'Receptionist', 'Retail Sales', 'Shipping', 'USDA', 'Staffing', 'Cash', 'Clerk', 'Merchandising', 'Ordering', 'Automated Payroll', 'Payroll Processing', 'Software Training', 'Training', 'Accountant', 'Credit', 'Billing', 'CSI', 'Excel', 'MS Excel', 'Networking', 'Forecasting', 'GL', 'Telephone', 'Adjustments', 'Audit', 'Balance Sheet', 'Budgeting', 'Monthly Sales', 'Sales Tax', 'Annuities', 'CPA', 'Life Insurance', 'Procedure Writing', 'Project Management', 'Public Relations', 'Team Building', 'Administrative Manager', 'HR', 'Microsoft Office', 'Purchase Orders']","['Dallas Theological Seminary', 'Marshall University', 'Hocking Technical College']","['Master of Arts', 'Bachelor of Arts', 'Associates of Applied Science']","[None, None, None]","[None, None, '4.0']","[None, None, 'GPA']","['Christian Education', 'Economics', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None]","['August 2014', 'February 2014', 'January 2005', 'January 2003', 'January 2002', 'January 2000', 'January 1998', 'January 1999']","['May 2015', 'June 2014', 'February 2014', 'January 2004', 'January 2002', 'January 2002', 'January 2000', 'January 2000']","[['Accounts Payable', 'Accounts Receivable', 'Audit', 'Balance Sheet', 'Payroll', 'Sales Tax', 'Inventory', 'Budgeting', 'Accounting'], ['Accounts Receivable', 'Accounts Payable', 'HR', 'Payroll', 'Inventory', 'Purchase Orders', 'Accounting', 'Microsoft Office'], ['Accounting', 'Logistics', 'Production', 'Direct Sales', 'Customer Service', 'Fixed Assets', 'Inventory', 'Government Contracts', 'Financial Statement Reporting', 'Food Safety', 'Quality Assurance'], ['Personnel Solutions', 'Sales', 'Interviewing', 'Advising'], ['Supervision', 'Computer Networking', 'Software Upgrades', 'MS Excel', 'Audit'], ['Supervision', 'Training', 'Merchandising', 'Inventory'], ['Software Training', 'Troubleshooting', 'Accounting Procedures', 'Coordination'], ['Bookkeeping', 'Supervision', 'Accounting Procedures', 'Reconciliation']]","['Accountant', 'District Administrative Manager', 'Business Manager', 'Staffing Manager', 'Accounting Manager', 'General Merchandise Department Manager', 'Accounting Software Consultant', 'Accountant']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",['Board of Directors Member'],['Food Bank of Corpus Christi'],[None],['N/A'],,,['N/A'],[['N/A']],[None],[None],[None],Senior Software Engineer,B.Sc in Computer Science & Engineering from a reputed university.,At least 1 year,,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,0.316666667,"Accountant, Accounting, Accounts Payable, Accounts Receivable, Adjustments, Administrative Manager, Annuities, Assembly, Audit, Audits, Automated Payroll, Balance Sheet, Billing, Bookkeeper, Budgeting, CPA, CSI, Cash, Clerk, Closings, Contracts, Credit, Customer Service, Direct Sales, Excel, Fixed Assets, Food Safety, Forecasting, GL, Government Contracts, HR, Inventory, Life Insurance, Logistics, MS Excel, Maintenance, Merchandising, Microsoft Office, Monthly Sales, Networking, Operations, Ordering, Payroll, Payroll Processing, Procedure Writing, Project Management, Public Relations, Purchase Orders, Quality Assurance, Receptionist, Reconciliations, Retail Sales, Sales, Sales Tax, Shipping, Software Training, Staffing, Team Building, Telephone, Training, USDA."
,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending on the problem. I can also leverage different visualization tools to aid the understanding of the extracted data and finally use the required ML algorithm to get an outcome.,"['Data Analysis', 'Business Analysis', 'Machine Learning', 'Regression Analysis', 'Time Series Analysis', 'SQL', 'Base SAS', 'Python', 'NLP', 'Credit Risk', 'Tableau', 'Statistical Analysis', 'Data Visualization', 'Data Science', 'R', 'Power Bi']","['KVoCT, Pune', 'KVoCT, Pune']","['B.CA', 'M.CA']","['2018', '2020']","[None, None]","[None, None]","[None, None]",['Passionate Solution'],[None],['Feb 2020'],['Ongoing'],"[['EDA', 'Data Cleaning', 'Data Modeling']]",['Jr. Data Scientist'],[None],"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",,,,,,,,,,,,HR Officer,"•Bachelor of Business Administration (BBA) in Human Resource Management
•BBA/MBA in HRM/Management from any reputed university.",,Age 18 to 30 years,"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",Human Resource Management,0.383333333,"Base SAS, Business Analysis, Credit Risk, Data Analysis, Data Science, Data Visualization, Machine Learning, NLP, Power Bi, Python, R, Regression Analysis, SQL, Statistical Analysis, Tableau, Time Series Analysis."
,My goal is to become associated with a company where I can utilize my skills and gain further experience while enhancing the company's productivity and reputation.,"['Excellent communication techniques', 'Engineering standards expert', 'Complex problem solver', 'Advanced critical thinking', 'Microsoft Excel', 'Project and Visio', 'Engineering operational functions', 'Multidisciplinary exposure', 'Project management', 'Advanced engineering knowledge', 'Troubleshooting specialist', 'Initiative to work independently', 'Strategic thinker', 'Quality inspection professional', 'Strong collaborative skills', 'Document management testing', 'Patient and diligent', 'MS Office proficiency', 'Google Documents', '5S expert', 'Safety member', 'Validation process specialist', 'Calibration', 'Chemical Engineering technician', 'documentation', 'Engineering Management', 'equipment inventory', 'inspection', 'Maintain inventory', 'Materials', 'processes', 'safety', 'SOP', 'staffing', 'Supervision', 'technical support', 'Technician', 'troubleshooting', 'validations']","['Saint Petersburg College', 'Arizona State University', 'Chemical and Textile School Sanski Most']","['ESOL Program', 'Bachelor of Science', 'Associate of Science']","['2010', '2020', '1993']","['4.00', '3.45', '3.1']","['GPA', 'Major GPA', 'GPA']","['ESOL', 'Engineering Management', 'Chemical Technician']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['02/2012', '02/2005', '10/2003', '01/2003', '06/1999']","['Current', '02/2009', '02/2005', '02/2003', '01/2003']","[['statistical analysis', 'project management', 'documentation', 'troubleshooting', 'technical data analysis'], ['coating formulations', 'mixing', 'technical support', 'testing', 'process documentation'], ['daily operations planning', 'coating machine support', 'maintenance', 'troubleshooting', 'process adjustments'], ['handling lenses', 'final inspection', 'quality assurance'], ['machine operation', 'maintenance']]","['Engineering Technician II', 'HMC HC Laboratory Assistant III', 'Hard Coating Technician', 'Surfacing lab technician', 'Monogram Operator']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.85,"5S expert, Advanced critical thinking, Advanced engineering knowledge, Calibration, Chemical Engineering technician, Complex problem solver, Document management testing, Engineering Management, Engineering operational functions, Engineering standards expert, Excellent communication techniques, Google Documents, Initiative to work independently, MS Office proficiency, Maintain inventory, Materials, Microsoft Excel, Multidisciplinary exposure, Patient and diligent, Project and Visio, Project management, Quality inspection professional, SOP, Safety member, Strategic thinker, Strong collaborative skills, Supervision, Technician, Troubleshooting specialist, Validation process specialist, documentation, equipment inventory, inspection, processes, safety, staffing, technical support, troubleshooting, validations."
,Graduate Looking for roles related to BU analyst and machine learning.,"['Requirement Analysis', 'Machine Learning', 'Predictive Analytics', 'Python', 'Tableau', 'PowerBI', 'R', 'SQL', 'Advanced Excel', 'Business Analytics']",['Sri Venkateshwara University (SVU)'],['B.CA'],['2020'],['N/A'],['N/A'],['Computer Applications'],['CDX Infotech'],['N/A'],['August 2019'],['January 2020'],"[['Python', 'SQL', 'Tableau', 'Power BI']]",['BU Analyst Intern'],['N/A'],"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",['Award'],['N/A'],[None],['Data Analyst Python Programming'],,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.55,"Advanced Excel, Business Analytics, Machine Learning, PowerBI, Predictive Analytics, Python, R, Requirement Analysis, SQL, Tableau."
"Sunnyvale, CA","Soon-to-be Computer Science graduate eager to continue exploring the inspiring, innovative field of Android Development. As a seasoned intern, I am looking to join an Android Development team with AT&T as a junior developer.","['Java', 'Spring', 'Javascript', 'CSS', 'HTML', 'REST APIs', 'React Native', 'Kotlin', 'PostgreSQL', 'MySQL']",['University of Santa Clara'],['Bachelor of Science'],['current'],['3.6'],['GPA'],['Computer Science'],"['Genesis10', 'Novalsys, Inc']","[None, None]","['May 2021', 'January 2021']","['current', 'May 2021']","[['Java', 'Kotlin', 'Android Development', 'Performance Monitoring', 'Quality Assurance', 'Problem Solving', 'Team Collaboration'], ['Android Development', 'Bug Fixing', 'Performance Improvement', 'Cross-Functional Collaboration', 'Data Integrity', 'Feature Development']]","['Android Developer Intern', 'Android Developer Intern']","['San Jose, CA', 'Milpitas, CA']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,"['AWS', 'OWASP']","[None, None]","[None, None]","[None, None]","[None, None]",Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.466666667,"CSS, HTML, Java, Javascript, Kotlin, MySQL, PostgreSQL, REST APIs, React Native, Spring."
,"Passionate, motivated and highly conjugated towards a building mentality. Perfecting for a better code is always my ideology.","['Machine Learning', 'Data Structures', 'Data Mining', 'Data Modeling', 'Python', 'Java Programming', 'Algorithms']","['Chadrasekhar University, Mangalore']",['B.Sc'],['2018'],[None],[None],['Statistics'],"['Kinsgley Co.', 'CIS IT Services']","[None, None]","['Jul 2019', 'Jun 2018']","['Ongoing', 'May 2019']","[['Machine Learning', 'Data Modeling'], ['Data Structures', 'Data Mining']]","['Automation Engineer', 'Data Engineer']","['N/A', 'N/A']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",['Artificial Intelligence and Robotics'],['N/A'],[None],['N/A'],,,,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.783333333,"Algorithms, Data Mining, Data Modeling, Data Structures, Java Programming, Machine Learning, Python."
,As a Data Analyst I always look into more innovative ways of finding figures and facts from data. I have also worked with some production based Machine learning application problems and I would like to involve myself more with such ventures.,"['Machine Learning', 'Artificial Intelligence', 'Python', 'Predictive Analytics', 'Statistical Modeling', 'Data Visualization', 'Data Analysis', 'Data Mining', 'Data Validation', 'Power Bi', 'Text Analytics', 'Data Modeling', 'Data Analyst']","['Gujarat University', 'Vellore Institute of Technology']","['B.Tech', 'M.Tech']","['2017', '2019']","[None, None]","[None, None]","[None, None]",['Volvo India Pvt. Ltd.'],[None],['May 2019'],['Till Date'],"[['Data Processing', 'Machine Learning', 'Data Pipeline Automation']]",['Data Analyst'],[None],"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration","['Data Wrangling', 'Advanced Dashboard']","[None, None]","[None, None]","['Using Python', 'Using Tableau']",,,,,,,,Intern (Generative AI Engineering - 2D/3D Image Generation),Bachelor of Science (BSc),,Age 20 to 35 years,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,0.85,"Artificial Intelligence, Data Analysis, Data Analyst, Data Mining, Data Modeling, Data Validation, Data Visualization, Machine Learning, Power Bi, Predictive Analytics, Python, Statistical Modeling, Text Analytics."
