address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"Professional accountant with an outstanding work ethic and integrity seeking to make a valuable contribution utilizing strong analytical, organizational, communication, and computer skills.","['Analytical reasoning', 'Compliance testing knowledge', 'Effective time management', 'Public and private accounting', 'accounting', 'accounting systems', 'accounts payable', 'accounts receivable', 'administrative', 'AR', 'billing', 'closing', 'client', 'clients', 'documentation', 'financial', 'financial reports', 'preparation of financial reports', 'Preparation of financial statements', 'fixed assets', 'managing', 'month-end closing', 'policies', 'maintain records', 'reporting', 'Research', 'sales', 'tax', 'taxes', 'tax returns', 'annual reports', 'year-end']",['Kent State University'],['Bachelor of Business Administration'],[None],['3.84'],[None],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['January 2016', 'January 2016', 'January 2012', 'January 2009', 'January 2006']","['Current', 'January 2016', 'January 2015', 'January 2011', 'January 2009']","[['collections', 'accounts receivable', 'financial reports', 'AR aging', 'customer queries', 'sales and use tax audits'], ['financial statements', 'GAAP', 'asset', 'liability', 'capital account', 'accounting controls', 'audits'], ['sales tax', 'tax returns', 'business licenses', 'annual reports', 'tax audits'], ['financial reporting', 'fixed assets', 'sales tax', 'cash projections', 'general ledger accounting'], ['audit procedures', 'substantive tests', 'internal accounting', 'tests of compliance', 'audit programs']]","['Staff Accountant', 'Senior Accountant', 'Tax Analyst', 'Staff Accountant II', 'Staff Auditor II']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","['Professional Organization', 'Honor Society', 'Honor Society', 'Honor Society']","['Ohio Society of CPAs', 'Beta Alpha Psi', 'Golden Key International Honour Society', 'Beta Gamma Sigma']","[None, None, None, None]","[None, None, None, None]",,,['Ohio Notary Public'],[None],[None],[None],"['February 15, 2021']",Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.783333333,"AR, Analytical reasoning, Compliance testing knowledge, Effective time management, Preparation of financial statements, Public and private accounting, Research, accounting, accounting systems, accounts payable, accounts receivable, administrative, annual reports, billing, client, clients, closing, documentation, financial, financial reports, fixed assets, maintain records, managing, month-end closing, policies, preparation of financial reports, reporting, sales, tax, tax returns, taxes, year-end."
"321 Sesame Street, Boca Raton, FL 33829",,"['Perl', 'Java', 'C++', 'HTML', 'PHP', 'MySQL', 'Scheme', 'MatLab', 'Microsoft Office', 'Adobe Photoshop', 'Adobe Dreamweaver', '3ds Max', 'Windows (95, 98, 2000, XP, Vista)', 'Mac OS', 'Linux', 'Self-motivated', 'Creative thinker', 'Detail-oriented', 'Excellent time management skills']","['Nova Southeastern University, Davie FL']",['B.S. in Computer Science'],['Expected May 2010'],['3.75'],['GPA'],['Computer Science'],"['ABC Research', 'Library Application Services, NSU', 'Computer Science Departments, NSU', 'YMCA']","[None, None, None, None]","['May 2008', 'May 2007', 'Sept 2007', 'Jan 2005']","['Sept 2008', 'Present', 'May 2008', 'August 2007']","[['Technical support', 'Social networking software'], ['Web development', 'Technical administration'], ['Teaching', 'Explaining complex concepts'], ['Teaching basic computer skills']]","['Collaborative User Experience Group Intern', 'Student Web Developer', 'Teaching Assistant', 'Computer teacher']","['Boca Raton FL', 'Davie FL', 'Davie FL', 'Fort Lauderdale FL']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",['Club Membership'],"['Education Club, NSU']",[None],['Tutor'],,,,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.85,"3ds Max, Adobe Dreamweaver, Adobe Photoshop, C++, Creative thinker, Detail-oriented, Excellent time management skills, HTML, Java, Linux, Mac OS, MatLab, Microsoft Office, MySQL, PHP, Perl, Scheme, Self-motivated, Windows (95, 98, 2000, XP, Vista)."
"1234 Thundar Lane S, Fargo, ND 58102",To obtain a computer engineering internship at XYZ Company that will utilize my problem-solving abilities and to further sharpen my skills in computer science.,"['Python', 'Java', 'HTML 5', 'SQL', 'C Programming', 'Excel', 'Access']",['North Dakota State University'],['Bachelor of Science'],['20XX'],['3.8'],['GPA'],"['Computer Science, Minor: Mathematics']","['IBM', 'NDSU IT']","[None, None]","['May 20XX', 'April 20XX']","['August 20XX', 'May 20XX']","[None, None]","['Software Engineering Intern', 'IT Help Desk Support']","['Minneapolis, Minnesota', 'Fargo, North Dakota']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",['Student Government'],['NDSU Student Government'],[None],['Student Senator'],,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.65,"Access, C Programming, Excel, HTML 5, Java, Python, SQL."
,,"['Data Scientist', 'Data Analyst', 'Software Development', 'Machine Learning', 'Natural Language Processing', 'Business Solutions', 'Process Flow', 'Logistic Regression', 'MySQL', 'MongoDB', 'Python', 'PowerBI', 'Hadoop']","['Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal']",['B.E. (Data Engineering)'],['2019'],['N/A'],['N/A'],['Data Engineering'],['United Health Group'],[None],['Jun 2019'],['Till Date'],"[['Machine Learning', 'Data Science']]",['Data Scientist'],['N/A'],"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",['NLP Development'],['CALTECH'],[None],['NLP Developer'],,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.2,"Business Solutions, Data Analyst, Data Scientist, Hadoop, Logistic Regression, Machine Learning, MongoDB, MySQL, Natural Language Processing, PowerBI, Process Flow, Python, Software Development."
,"Looking to utilize hands-on experience of machine learning, deep learning and Artificial Intelligence for data discovery, exploration, prediction and analysis tasks.","['Data Analysis', 'Data Analytics', 'Data Mining', 'Deep Learning', 'Machine Learning', 'Artificial Intelligence', 'Linear Regression', 'Data Exploration', 'Sequential Analysis']",['Goverment College Of Engineering And Ceramic Technology'],['B.Tech'],['2020'],['N/A'],['N/A'],['Computers'],['WTPL'],['N/A'],['Jun 2020'],['till date'],"[['Machine Learning', 'Data Collection']]",['Associate Project Engineer'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.65,"Artificial Intelligence, Data Analysis, Data Analytics, Data Exploration, Data Mining, Deep Learning, Linear Regression, Machine Learning, Sequential Analysis."
,I am an assistant software engineer working on cloud-based solutions. After working on a couple of Machine Learning application evaluations and deployment I got really engrossed into the domain and would like to work more towards improving myself.,"['Machine Learning Engineer', 'C++', 'Technical Documentation', 'Natural Language Processing', 'SQL', 'Tableau', 'Python', 'AWS', 'Azure', 'SAP', 'OracleDB', 'Heroku']","['KLE College of Engineering, Belagavi']",['B.Tech'],['2018'],['N/A'],['N/A'],['Telecommunication'],['VoyaGenius Labs'],['N/A'],['Dec 2018'],['Ongoing'],"[['Machine Learning', 'Geocoding']]",['Software Developer (ML)'],['N/A'],"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",,,,,,,,,,,,HR Officer,"•Bachelor of Business Administration (BBA) in Human Resource Management
•BBA/MBA in HRM/Management from any reputed university.",,Age 18 to 30 years,"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",Human Resource Management,0.523333333,"AWS, Azure, C++, Heroku, Machine Learning Engineer, Natural Language Processing, OracleDB, Python, SAP, SQL, Tableau, Technical Documentation."
"Greer, SC",,"['Computer System Building and Repair', 'Hardware and Software Installation', 'Diagnostic Software Utilities', 'Remote Access', 'Networking', 'Computer Management', 'CNNs', 'LSTMs', 'PyTorch']",['Bob Jones University'],['B.S.'],['2018'],['3.8'],['GPA'],['Computer Science'],"['Collins Aerospace', 'Aeronix Inc.', 'Netalytics']","['N/A', 'N/A', 'N/A']","['December 2020', 'November 2019', 'June 2018']","['current', 'December 2020', 'November 2019']","[['System and Network Procurement', 'Installation', 'Administration', 'Security', 'Troubleshooting', 'Machine Learning'], ['Deep Learning', 'Computer Vision', 'Algorithm Design', 'Machine Learning Models', 'Data Quality Evaluation'], ['Problem Analysis', 'Troubleshooting', 'System Tracking', 'Communication', 'Inventory Management']]","['Computer Scientist', 'Machine Learning Scientist', 'Entry-Level Computer Support Specialist']","['Remote', 'Greenville, SC', 'Greer, SC']","Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",,,,,,,,,,,,Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.77,"CNNs, Computer Management, Computer System Building and Repair, Diagnostic Software Utilities, Hardware and Software Installation, LSTMs, Networking, PyTorch, Remote Access."
,,"['analyst', 'AutoCAD', 'budget', 'business development', 'develop business', 'configuration management', 'consultation', 'contracts', 'client', 'clients', 'customer satisfaction', 'delivery', 'Direct sales', 'engineer', 'environmental health and safety', 'information security', 'instructor', 'insurance', 'logistics', 'marketing materials', 'materials', 'Material science', 'Microsoft Windows', 'Radar', 'network installation', 'networks', 'processes', 'project management', 'quality', 'quality management', 'sales', 'Six Sigma', 'strategy']","['Argosy University', 'Embry Riddle University', 'Southern University']","['Doctor of Business Administration Management (D.B.A', 'Master of Business Administration (M.B.A', 'B. S. Computer Science']","[None, None, '1984']","[None, None, None]","[None, None, None]","[None, None, 'Computer Science']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['01/2014', '01/2012', '01/2007', '01/1997', '01/1990']","['Current', '01/2014', '01/2011', '01/2007', '01/1996']","[['business relations', 'sales', 'project management'], ['project management', 'customer satisfaction', 'network installation'], ['Six Sigma', 'process improvements', 'quality management'], ['Material science', 'information security', 'process improvements'], ['computer consultancy', 'network installation', 'logistics']]","['Sr. Business Development Director', 'IT Program Manager', 'Quality Engineering Analyst', 'Quality Engineering Analyst', 'Distributed Computer Systems Analyst / Network Administrator']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",,,,,,,['private pilot'],[None],[None],[None],[None],Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.76,"AutoCAD, Direct sales, Material science, Microsoft Windows, Radar, Six Sigma, analyst, budget, business development, client, clients, configuration management, consultation, contracts, customer satisfaction, delivery, develop business, engineer, environmental health and safety, information security, instructor, insurance, logistics, marketing materials, materials, network installation, networks, processes, project management, quality, quality management, sales, strategy."
,Degreed accountant with more than 10 years of diversified accounting experience seeking accounting position at a well-established company in Houston,"['Team-oriented', 'Detail-oriented', 'Deadlines focused', 'Excellent communication and presentation skills', 'Quick learner', 'Strong management skills', 'Good analytical skills', 'Ability of managing multi tasks', 'Accounting Software: PeopleSoft / QuickBooks', 'Tax Software: Drake / Ultra Tax / TurboTax', 'Operating Systems: XP Windows Professional / Windows 7/ Windows 8', 'Microsoft Office: Word / Advanced MS Excel skills /MS Access / PowerPoint / Outlook', 'PDF: Adobe Reader / Adobe Acrobat X']",['University of Houston'],"[""Bachelor's degree""]",['2005'],['Cum Laude - Graduating With Honors'],[None],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['04/2012', '10/2011', '01/2007', '12/2005']","['06/2014', '04/2012', '08/2011', '12/2006']","[['prepare tax returns', 'bookkeeping', 'prepare financial statements'], ['prepare tax returns', 'financial statements'], ['general ledger', 'QuickBooks', 'accounts receivable', 'bank reconciliations', 'financial statements'], ['prepare tax returns', 'financial statements', 'corporate tax returns', 'bank statement reconciliation']]","['Accountant', 'Tax Accountant', 'Accounting Manager', 'Tax Accountant']","['City, State', 'City, State', 'City, State', 'City, State']","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.85,"Ability of managing multi tasks, Accounting Software: PeopleSoft / QuickBooks, Deadlines focused, Detail-oriented, Excellent communication and presentation skills, Good analytical skills, Microsoft Office: Word / Advanced MS Excel skills /MS Access / PowerPoint / Outlook, Operating Systems: XP Windows Professional / Windows 7/ Windows 8, PDF: Adobe Reader / Adobe Acrobat X, Quick learner, Strong management skills, Tax Software: Drake / Ultra Tax / TurboTax, Team-oriented."
,Graduate database management engineer looking to join a role in data analytics or cloud-based machine learning solutions.,"['Software Development', 'Data Science', 'Data Analysis', 'Data Structure', 'Business Analytics', 'Java', 'Powerbi', 'Tableau', 'SQL', 'DBMS', 'RDBMS', 'GraphQL', 'NoSQL', 'MongoDB', 'Firebase', 'Advanced Excel', 'Cloud-Testing', 'AWS', 'Azure', 'Cloud Management']",['VIT-AP'],['B.Tech'],['2021'],['N/A'],['N/A'],['Computers'],['CB'],['N/A'],['May 2020'],['Oct 2020'],"[['Data Engineering', 'Cloud']]",['Intern'],['N/A'],"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",['N/A'],['N/A'],[None],['Data science on cloud'],,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.383333333,"AWS, Advanced Excel, Azure, Business Analytics, Cloud Management, Cloud-Testing, DBMS, Data Analysis, Data Science, Data Structure, Firebase, GraphQL, Java, MongoDB, NoSQL, Powerbi, RDBMS, SQL, Software Development, Tableau."
,,"['API', 'ATL', 'audio', 'backup', 'broadcast', 'C++', 'CLI', 'Hardware', 'concept', 'content management', 'Content', 'client', 'clients', 'documentation', 'dynamic HTML5', 'editing', 'XML', 'FTP', 'functional', 'drawing', 'HTTP', 'IDs', 'explorer', 'JavaScript', 'json', 'LAN', 'MB', 'access', 'C#', 'MFC', 'Win', 'Windows', '2000', 'NAS', 'OOP', 'page', 'Proxy', 'rendering', 'SAN', 'Scrum', 'servers', 'specification', 'team management', 'threads', 'troubleshoot', 'Video', 'Video Editing', 'Visual C++']","['Illinois Institute of Technology', 'National Institute of Technology']","['M.S', 'B.E']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Electronics and Communication Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['09/2009', '11/2005', '08/1997', '08/1994']","['Current', '08/2009', '10/2005', '07/1997']","[['Visual C++', 'Windows', 'OOP', 'STL', 'WinAPI', 'MFC', 'threads', 'ATL', 'IPC', 'FTP', 'TCP', 'HTTP', 'XML', 'JSON', 'services', 'web services', 'REST API', 'SOA', 'media formats and standards', 'codec SDK', 'MPEG-DASH', 'API design and documentation'], [], ['C++', 'Win32', 'threads', 'codec SDK', 'driver SDK', 'MFC'], []]","['Software Engineering Manager', 'Software Engineering Manager', 'Principal Software Engineer', 'Software Engineer']","['City, State', 'City, State', 'City, State', 'City, State']","Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",,,,,,,,,,,,Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.716666667,"2000, API, ATL, C#, C++, CLI, Content, FTP, HTTP, Hardware, IDs, JavaScript, LAN, MB, MFC, NAS, OOP, Proxy, SAN, Scrum, Video, Video Editing, Visual C++, Win, Windows, XML, access, audio, backup, broadcast, client, clients, concept, content management, documentation, drawing, dynamic HTML5, editing, explorer, functional, json, page, rendering, servers, specification, team management, threads, troubleshoot."
,,"['ProEngineer/CREO', 'MiniTab', 'MS Office Suite', 'MS Project', 'MS Visio', 'Injection Molding', 'Trackwise', 'Catsweb', 'Manufacturing', 'Assembly', 'Automation', 'Budget', 'Calibration', 'CNC', 'Coaching', 'Stat Graphics', 'Process Engineering', 'Manufacturing process development and improvement', 'Manufacturing yield improvement', 'CIP']","['UNIVERSITY OF VIRGINIA', 'COLBY COLLEGE']","['Master of Science', 'Bachelor of Arts']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Mechanical Engineering', 'Physics and Biology']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['April 2014', 'March 2011', 'September 2007', 'February 2005', 'September 2003', 'July 2002', 'September 2000']","['Current', 'April 2014', 'March 2011', 'September 2007', 'February 2005', 'September 2003', 'July 2002']","[['Quality Engineering', 'Compliance', 'NCR Investigations', 'CAPA implementation', 'Calibration'], ['Process Control', 'Automation', 'Injection Molding', 'CNC machining', 'Chemical Processing', 'Technological Expertise'], ['Drafting', 'Custom Tool Production', 'Milling', 'Injection Molding', 'Clean Room Engineering'], ['Process Development and Improvement', 'Automation', 'Validation', 'Production', 'Software Improvement'], ['Automation', 'System Design', 'Labview'], ['Patent Review', 'Compliance', 'Communication'], ['Sol-gel Production', 'Array Design', 'Instrumentation Development', 'Material Testing']]","['Manager, Quality Engineering', 'Senior Engineer II', 'Senior Engineer I', 'Process Engineer II', 'Research Engineer', 'Patent Examiner', 'Graduate Research Assistant']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",,,,,,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.6,"Assembly, Automation, Budget, CIP, CNC, Calibration, Catsweb, Coaching, Injection Molding, MS Office Suite, MS Project, MS Visio, Manufacturing, Manufacturing process development and improvement, Manufacturing yield improvement, MiniTab, ProEngineer/CREO, Process Engineering, Stat Graphics, Trackwise."
